driver_id,gender,age,number_of_kids,date,ping_count,hours_online_float,hours_online,day_of_week,day_of_week_name
576582,MALE,29,0,2017-06-20,1096,4.566666666666666,5.0,1,Tuesday
576582,MALE,29,0,2017-06-21,355,1.4791666666666667,1.0,2,Wednesday
249750,FEMALE,31,3,2017-06-01,308,1.2833333333333334,1.0,3,Thursday
249750,FEMALE,31,3,2017-06-02,1048,4.366666666666666,4.0,4,Friday
249750,FEMALE,31,3,2017-06-05,778,3.2416666666666667,3.0,0,Monday
249750,FEMALE,31,3,2017-06-06,729,3.0375,3.0,1,Tuesday
249750,FEMALE,31,3,2017-06-07,811,3.379166666666667,3.0,2,Wednesday
249750,FEMALE,31,3,2017-06-08,1257,5.2375,5.0,3,Thursday
249750,FEMALE,31,3,2017-06-09,455,1.8958333333333333,2.0,4,Friday
249750,FEMALE,31,3,2017-06-12,927,3.8625,4.0,0,Monday
249750,FEMALE,31,3,2017-06-13,212,0.8833333333333333,1.0,1,Tuesday
249750,FEMALE,31,3,2017-06-14,627,2.6125,3.0,2,Wednesday
249750,FEMALE,31,3,2017-06-15,818,3.408333333333333,3.0,3,Thursday
249750,FEMALE,31,3,2017-06-16,631,2.629166666666667,3.0,4,Friday
249750,FEMALE,31,3,2017-06-19,302,1.2583333333333333,1.0,0,Monday
249750,FEMALE,31,3,2017-06-20,1201,5.004166666666666,5.0,1,Tuesday
249750,FEMALE,31,3,2017-06-21,1084,4.516666666666667,5.0,2,Wednesday
502413,MALE,51,0,2017-06-01,884,3.683333333333333,4.0,3,Thursday
502413,MALE,51,0,2017-06-02,1601,6.670833333333333,7.0,4,Friday
502413,MALE,51,0,2017-06-03,1678,6.991666666666666,7.0,5,Saturday
502413,MALE,51,0,2017-06-04,1081,4.504166666666666,5.0,6,Sunday
502413,MALE,51,0,2017-06-05,1781,7.420833333333333,7.0,0,Monday
502413,MALE,51,0,2017-06-06,1674,6.975,7.0,1,Tuesday
502413,MALE,51,0,2017-06-07,1757,7.320833333333334,7.0,2,Wednesday
502413,MALE,51,0,2017-06-08,865,3.6041666666666665,4.0,3,Thursday
502413,MALE,51,0,2017-06-09,1444,6.016666666666667,6.0,4,Friday
502413,MALE,51,0,2017-06-10,1202,5.008333333333334,5.0,5,Saturday
502413,MALE,51,0,2017-06-11,1237,5.154166666666667,5.0,6,Sunday
502413,MALE,51,0,2017-06-12,1463,6.095833333333333,6.0,0,Monday
502413,MALE,51,0,2017-06-13,1705,7.104166666666667,7.0,1,Tuesday
502413,MALE,51,0,2017-06-14,1457,6.070833333333334,6.0,2,Wednesday
502413,MALE,51,0,2017-06-15,1801,7.504166666666666,8.0,3,Thursday
502413,MALE,51,0,2017-06-16,1410,5.875,6.0,4,Friday
502413,MALE,51,0,2017-06-17,1502,6.258333333333334,6.0,5,Saturday
502413,MALE,51,0,2017-06-18,1515,6.3125,6.0,6,Sunday
502413,MALE,51,0,2017-06-19,1538,6.408333333333333,6.0,0,Monday
502413,MALE,51,0,2017-06-20,1064,4.433333333333334,4.0,1,Tuesday
502413,MALE,51,0,2017-06-21,1073,4.470833333333333,4.0,2,Wednesday
531511,MALE,40,4,2017-06-01,474,1.975,2.0,3,Thursday
531511,MALE,40,4,2017-06-02,1026,4.275,4.0,4,Friday
531511,MALE,40,4,2017-06-03,2169,9.0375,9.0,5,Saturday
531511,MALE,40,4,2017-06-04,1870,7.791666666666667,8.0,6,Sunday
531511,MALE,40,4,2017-06-05,884,3.683333333333333,4.0,0,Monday
531511,MALE,40,4,2017-06-06,469,1.9541666666666666,2.0,1,Tuesday
531511,MALE,40,4,2017-06-07,330,1.375,1.0,2,Wednesday
531511,MALE,40,4,2017-06-08,692,2.8833333333333333,3.0,3,Thursday
531511,MALE,40,4,2017-06-10,1290,5.375,5.0,5,Saturday
531511,MALE,40,4,2017-06-11,1769,7.370833333333334,7.0,6,Sunday
531511,MALE,40,4,2017-06-12,81,0.3375,0.0,0,Monday
531511,MALE,40,4,2017-06-13,258,1.075,1.0,1,Tuesday
531511,MALE,40,4,2017-06-14,932,3.8833333333333333,4.0,2,Wednesday
531511,MALE,40,4,2017-06-15,456,1.9,2.0,3,Thursday
531511,MALE,40,4,2017-06-16,1074,4.475,4.0,4,Friday
531511,MALE,40,4,2017-06-17,1605,6.6875,7.0,5,Saturday
531511,MALE,40,4,2017-06-18,2042,8.508333333333333,9.0,6,Sunday
531511,MALE,40,4,2017-06-19,709,2.9541666666666666,3.0,0,Monday
531511,MALE,40,4,2017-06-20,541,2.254166666666667,2.0,1,Tuesday
531511,MALE,40,4,2017-06-21,371,1.5458333333333334,2.0,2,Wednesday
204679,MALE,31,0,2017-06-01,532,2.216666666666667,2.0,3,Thursday
204679,MALE,31,0,2017-06-02,163,0.6791666666666667,1.0,4,Friday
204679,MALE,31,0,2017-06-05,237,0.9875,1.0,0,Monday
204679,MALE,31,0,2017-06-06,253,1.0541666666666667,1.0,1,Tuesday
204679,MALE,31,0,2017-06-07,880,3.6666666666666665,4.0,2,Wednesday
204679,MALE,31,0,2017-06-08,746,3.1083333333333334,3.0,3,Thursday
204679,MALE,31,0,2017-06-09,683,2.845833333333333,3.0,4,Friday
204679,MALE,31,0,2017-06-12,110,0.4583333333333333,0.0,0,Monday
204679,MALE,31,0,2017-06-13,149,0.6208333333333333,1.0,1,Tuesday
204679,MALE,31,0,2017-06-14,197,0.8208333333333333,1.0,2,Wednesday
204679,MALE,31,0,2017-06-15,358,1.4916666666666667,1.0,3,Thursday
204679,MALE,31,0,2017-06-16,903,3.7625,4.0,4,Friday
204679,MALE,31,0,2017-06-19,809,3.370833333333333,3.0,0,Monday
204679,MALE,31,0,2017-06-20,934,3.8916666666666666,4.0,1,Tuesday
204679,MALE,31,0,2017-06-21,504,2.1,2.0,2,Wednesday
959110,MALE,43,0,2017-06-01,525,2.1875,2.0,3,Thursday
959110,MALE,43,0,2017-06-02,544,2.2666666666666666,2.0,4,Friday
959110,MALE,43,0,2017-06-05,461,1.9208333333333334,2.0,0,Monday
959110,MALE,43,0,2017-06-06,338,1.4083333333333334,1.0,1,Tuesday
959110,MALE,43,0,2017-06-07,628,2.6166666666666667,3.0,2,Wednesday
959110,MALE,43,0,2017-06-08,739,3.0791666666666666,3.0,3,Thursday
959110,MALE,43,0,2017-06-09,602,2.5083333333333333,3.0,4,Friday
959110,MALE,43,0,2017-06-13,523,2.1791666666666667,2.0,1,Tuesday
959110,MALE,43,0,2017-06-15,175,0.7291666666666666,1.0,3,Thursday
959110,MALE,43,0,2017-06-16,269,1.1208333333333333,1.0,4,Friday
959110,MALE,43,0,2017-06-19,127,0.5291666666666667,1.0,0,Monday
959110,MALE,43,0,2017-06-20,633,2.6375,3.0,1,Tuesday
959110,MALE,43,0,2017-06-21,804,3.35,3.0,2,Wednesday
362550,MALE,22,4,2017-06-01,2352,9.8,10.0,3,Thursday
362550,MALE,22,4,2017-06-05,1794,7.475,7.0,0,Monday
362550,MALE,22,4,2017-06-06,2256,9.4,9.0,1,Tuesday
362550,MALE,22,4,2017-06-08,1786,7.441666666666666,7.0,3,Thursday
362550,MALE,22,4,2017-06-12,2205,9.1875,9.0,0,Monday
362550,MALE,22,4,2017-06-13,1609,6.704166666666667,7.0,1,Tuesday
362550,MALE,22,4,2017-06-14,1771,7.379166666666666,7.0,2,Wednesday
362550,MALE,22,4,2017-06-15,2231,9.295833333333333,9.0,3,Thursday
362550,MALE,22,4,2017-06-19,1951,8.129166666666666,8.0,0,Monday
362550,MALE,22,4,2017-06-20,1911,7.9625,8.0,1,Tuesday
362550,MALE,22,4,2017-06-21,2148,8.95,9.0,2,Wednesday
128533,MALE,18,0,2017-06-01,1055,4.395833333333333,4.0,3,Thursday
128533,MALE,18,0,2017-06-02,1097,4.570833333333334,5.0,4,Friday
128533,MALE,18,0,2017-06-03,2216,9.233333333333333,9.0,5,Saturday
128533,MALE,18,0,2017-06-04,1962,8.175,8.0,6,Sunday
128533,MALE,18,0,2017-06-05,361,1.5041666666666667,2.0,0,Monday
128533,MALE,18,0,2017-06-06,1010,4.208333333333333,4.0,1,Tuesday
128533,MALE,18,0,2017-06-07,1072,4.466666666666667,4.0,2,Wednesday
128533,MALE,18,0,2017-06-08,1234,5.141666666666667,5.0,3,Thursday
128533,MALE,18,0,2017-06-09,1000,4.166666666666667,4.0,4,Friday
128533,MALE,18,0,2017-06-10,1379,5.745833333333334,6.0,5,Saturday
128533,MALE,18,0,2017-06-11,1359,5.6625,6.0,6,Sunday
128533,MALE,18,0,2017-06-12,128,0.5333333333333333,1.0,0,Monday
128533,MALE,18,0,2017-06-13,1040,4.333333333333333,4.0,1,Tuesday
128533,MALE,18,0,2017-06-14,371,1.5458333333333334,2.0,2,Wednesday
128533,MALE,18,0,2017-06-15,827,3.4458333333333333,3.0,3,Thursday
128533,MALE,18,0,2017-06-16,793,3.3041666666666667,3.0,4,Friday
128533,MALE,18,0,2017-06-17,1768,7.366666666666666,7.0,5,Saturday
128533,MALE,18,0,2017-06-18,1979,8.245833333333334,8.0,6,Sunday
128533,MALE,18,0,2017-06-19,872,3.6333333333333333,4.0,0,Monday
128533,MALE,18,0,2017-06-20,475,1.9791666666666667,2.0,1,Tuesday
430744,MALE,75,1,2017-06-01,1059,4.4125,4.0,3,Thursday
430744,MALE,75,1,2017-06-02,1191,4.9625,5.0,4,Friday
430744,MALE,75,1,2017-06-03,1476,6.15,6.0,5,Saturday
430744,MALE,75,1,2017-06-04,874,3.6416666666666666,4.0,6,Sunday
430744,MALE,75,1,2017-06-06,1211,5.045833333333333,5.0,1,Tuesday
430744,MALE,75,1,2017-06-08,939,3.9125,4.0,3,Thursday
430744,MALE,75,1,2017-06-09,1260,5.25,5.0,4,Friday
430744,MALE,75,1,2017-06-10,1151,4.795833333333333,5.0,5,Saturday
430744,MALE,75,1,2017-06-11,1167,4.8625,5.0,6,Sunday
430744,MALE,75,1,2017-06-12,1769,7.370833333333334,7.0,0,Monday
430744,MALE,75,1,2017-06-13,1763,7.345833333333333,7.0,1,Tuesday
430744,MALE,75,1,2017-06-14,1778,7.408333333333333,7.0,2,Wednesday
430744,MALE,75,1,2017-06-15,1041,4.3375,4.0,3,Thursday
430744,MALE,75,1,2017-06-16,1429,5.954166666666667,6.0,4,Friday
430744,MALE,75,1,2017-06-17,1673,6.970833333333333,7.0,5,Saturday
430744,MALE,75,1,2017-06-18,1330,5.541666666666667,6.0,6,Sunday
430744,MALE,75,1,2017-06-19,1732,7.216666666666667,7.0,0,Monday
430744,MALE,75,1,2017-06-20,1096,4.566666666666666,5.0,1,Tuesday
430744,MALE,75,1,2017-06-21,843,3.5125,4.0,2,Wednesday
458506,MALE,46,3,2017-06-01,1613,6.720833333333333,7.0,3,Thursday
458506,MALE,46,3,2017-06-02,1327,5.529166666666667,6.0,4,Friday
458506,MALE,46,3,2017-06-03,2129,8.870833333333334,9.0,5,Saturday
458506,MALE,46,3,2017-06-04,2113,8.804166666666667,9.0,6,Sunday
458506,MALE,46,3,2017-06-05,1773,7.3875,7.0,0,Monday
458506,MALE,46,3,2017-06-07,1352,5.633333333333334,6.0,2,Wednesday
458506,MALE,46,3,2017-06-08,1690,7.041666666666667,7.0,3,Thursday
458506,MALE,46,3,2017-06-09,2028,8.45,8.0,4,Friday
458506,MALE,46,3,2017-06-10,1652,6.883333333333334,7.0,5,Saturday
458506,MALE,46,3,2017-06-12,1614,6.725,7.0,0,Monday
458506,MALE,46,3,2017-06-13,2161,9.004166666666666,9.0,1,Tuesday
458506,MALE,46,3,2017-06-14,1520,6.333333333333333,6.0,2,Wednesday
458506,MALE,46,3,2017-06-15,1183,4.929166666666666,5.0,3,Thursday
458506,MALE,46,3,2017-06-16,1609,6.704166666666667,7.0,4,Friday
458506,MALE,46,3,2017-06-17,2181,9.0875,9.0,5,Saturday
458506,MALE,46,3,2017-06-19,2064,8.6,9.0,0,Monday
458506,MALE,46,3,2017-06-20,1844,7.683333333333334,8.0,1,Tuesday
894429,MALE,23,1,2017-06-01,2014,8.391666666666667,8.0,3,Thursday
894429,MALE,23,1,2017-06-02,2461,10.254166666666666,10.0,4,Friday
894429,MALE,23,1,2017-06-03,1546,6.441666666666666,6.0,5,Saturday
894429,MALE,23,1,2017-06-04,1878,7.825,8.0,6,Sunday
894429,MALE,23,1,2017-06-05,1943,8.095833333333333,8.0,0,Monday
894429,MALE,23,1,2017-06-06,1856,7.733333333333333,8.0,1,Tuesday
894429,MALE,23,1,2017-06-07,2273,9.470833333333333,9.0,2,Wednesday
894429,MALE,23,1,2017-06-08,2508,10.45,10.0,3,Thursday
894429,MALE,23,1,2017-06-09,2249,9.370833333333334,9.0,4,Friday
894429,MALE,23,1,2017-06-10,2161,9.004166666666666,9.0,5,Saturday
894429,MALE,23,1,2017-06-11,1583,6.595833333333333,7.0,6,Sunday
894429,MALE,23,1,2017-06-12,2105,8.770833333333334,9.0,0,Monday
894429,MALE,23,1,2017-06-13,1751,7.295833333333333,7.0,1,Tuesday
894429,MALE,23,1,2017-06-14,2038,8.491666666666667,8.0,2,Wednesday
894429,MALE,23,1,2017-06-15,1758,7.325,7.0,3,Thursday
894429,MALE,23,1,2017-06-16,1690,7.041666666666667,7.0,4,Friday
894429,MALE,23,1,2017-06-17,2157,8.9875,9.0,5,Saturday
894429,MALE,23,1,2017-06-18,2249,9.370833333333334,9.0,6,Sunday
894429,MALE,23,1,2017-06-19,1704,7.1,7.0,0,Monday
894429,MALE,23,1,2017-06-20,2356,9.816666666666666,10.0,1,Tuesday
894429,MALE,23,1,2017-06-21,2167,9.029166666666667,9.0,2,Wednesday
493823,FEMALE,27,0,2017-06-01,171,0.7125,1.0,3,Thursday
493823,FEMALE,27,0,2017-06-02,306,1.275,1.0,4,Friday
493823,FEMALE,27,0,2017-06-05,901,3.754166666666667,4.0,0,Monday
493823,FEMALE,27,0,2017-06-06,641,2.6708333333333334,3.0,1,Tuesday
493823,FEMALE,27,0,2017-06-07,1000,4.166666666666667,4.0,2,Wednesday
493823,FEMALE,27,0,2017-06-08,956,3.9833333333333334,4.0,3,Thursday
493823,FEMALE,27,0,2017-06-09,763,3.1791666666666667,3.0,4,Friday
493823,FEMALE,27,0,2017-06-12,726,3.025,3.0,0,Monday
493823,FEMALE,27,0,2017-06-13,969,4.0375,4.0,1,Tuesday
493823,FEMALE,27,0,2017-06-14,618,2.575,3.0,2,Wednesday
493823,FEMALE,27,0,2017-06-16,684,2.85,3.0,4,Friday
493823,FEMALE,27,0,2017-06-19,551,2.2958333333333334,2.0,0,Monday
493823,FEMALE,27,0,2017-06-20,396,1.65,2.0,1,Tuesday
493823,FEMALE,27,0,2017-06-21,607,2.529166666666667,3.0,2,Wednesday
256226,FEMALE,34,0,2017-06-01,726,3.025,3.0,3,Thursday
256226,FEMALE,34,0,2017-06-02,488,2.033333333333333,2.0,4,Friday
256226,FEMALE,34,0,2017-06-05,727,3.029166666666667,3.0,0,Monday
256226,FEMALE,34,0,2017-06-06,610,2.5416666666666665,3.0,1,Tuesday
256226,FEMALE,34,0,2017-06-07,295,1.2291666666666667,1.0,2,Wednesday
256226,FEMALE,34,0,2017-06-08,567,2.3625,2.0,3,Thursday
256226,FEMALE,34,0,2017-06-09,410,1.7083333333333333,2.0,4,Friday
256226,FEMALE,34,0,2017-06-12,305,1.2708333333333333,1.0,0,Monday
256226,FEMALE,34,0,2017-06-13,412,1.7166666666666666,2.0,1,Tuesday
256226,FEMALE,34,0,2017-06-14,132,0.55,1.0,2,Wednesday
256226,FEMALE,34,0,2017-06-15,419,1.7458333333333333,2.0,3,Thursday
256226,FEMALE,34,0,2017-06-16,415,1.7291666666666667,2.0,4,Friday
256226,FEMALE,34,0,2017-06-19,354,1.475,1.0,0,Monday
256226,FEMALE,34,0,2017-06-20,254,1.0583333333333333,1.0,1,Tuesday
256226,FEMALE,34,0,2017-06-21,270,1.125,1.0,2,Wednesday
306192,MALE,57,4,2017-06-01,1481,6.170833333333333,6.0,3,Thursday
306192,MALE,57,4,2017-06-02,1079,4.495833333333334,4.0,4,Friday
306192,MALE,57,4,2017-06-03,1314,5.475,5.0,5,Saturday
306192,MALE,57,4,2017-06-04,842,3.5083333333333333,4.0,6,Sunday
306192,MALE,57,4,2017-06-05,1430,5.958333333333333,6.0,0,Monday
306192,MALE,57,4,2017-06-06,1647,6.8625,7.0,1,Tuesday
306192,MALE,57,4,2017-06-07,1848,7.7,8.0,2,Wednesday
306192,MALE,57,4,2017-06-08,1224,5.1,5.0,3,Thursday
306192,MALE,57,4,2017-06-09,1153,4.804166666666666,5.0,4,Friday
306192,MALE,57,4,2017-06-10,1301,5.420833333333333,5.0,5,Saturday
306192,MALE,57,4,2017-06-11,1365,5.6875,6.0,6,Sunday
306192,MALE,57,4,2017-06-12,1697,7.070833333333334,7.0,0,Monday
306192,MALE,57,4,2017-06-13,1464,6.1,6.0,1,Tuesday
306192,MALE,57,4,2017-06-14,842,3.5083333333333333,4.0,2,Wednesday
306192,MALE,57,4,2017-06-15,1824,7.6,8.0,3,Thursday
306192,MALE,57,4,2017-06-16,1844,7.683333333333334,8.0,4,Friday
306192,MALE,57,4,2017-06-17,1817,7.570833333333334,8.0,5,Saturday
306192,MALE,57,4,2017-06-18,1542,6.425,6.0,6,Sunday
306192,MALE,57,4,2017-06-19,1306,5.441666666666666,5.0,0,Monday
306192,MALE,57,4,2017-06-20,1843,7.679166666666666,8.0,1,Tuesday
306192,MALE,57,4,2017-06-21,1093,4.554166666666666,5.0,2,Wednesday
307378,FEMALE,23,4,2017-06-01,1442,6.008333333333334,6.0,3,Thursday
307378,FEMALE,23,4,2017-06-02,1864,7.766666666666667,8.0,4,Friday
307378,FEMALE,23,4,2017-06-03,1641,6.8375,7.0,5,Saturday
307378,FEMALE,23,4,2017-06-04,1949,8.120833333333334,8.0,6,Sunday
307378,FEMALE,23,4,2017-06-05,1613,6.720833333333333,7.0,0,Monday
307378,FEMALE,23,4,2017-06-06,2205,9.1875,9.0,1,Tuesday
307378,FEMALE,23,4,2017-06-07,2121,8.8375,9.0,2,Wednesday
307378,FEMALE,23,4,2017-06-08,1962,8.175,8.0,3,Thursday
307378,FEMALE,23,4,2017-06-09,1856,7.733333333333333,8.0,4,Friday
307378,FEMALE,23,4,2017-06-10,1681,7.004166666666666,7.0,5,Saturday
307378,FEMALE,23,4,2017-06-11,1516,6.316666666666666,6.0,6,Sunday
307378,FEMALE,23,4,2017-06-12,1507,6.279166666666667,6.0,0,Monday
307378,FEMALE,23,4,2017-06-13,2197,9.154166666666667,9.0,1,Tuesday
307378,FEMALE,23,4,2017-06-14,1702,7.091666666666667,7.0,2,Wednesday
307378,FEMALE,23,4,2017-06-15,1810,7.541666666666667,8.0,3,Thursday
307378,FEMALE,23,4,2017-06-16,1991,8.295833333333333,8.0,4,Friday
307378,FEMALE,23,4,2017-06-17,2203,9.179166666666667,9.0,5,Saturday
307378,FEMALE,23,4,2017-06-18,1699,7.079166666666667,7.0,6,Sunday
307378,FEMALE,23,4,2017-06-19,1734,7.225,7.0,0,Monday
307378,FEMALE,23,4,2017-06-20,1766,7.358333333333333,7.0,1,Tuesday
307378,FEMALE,23,4,2017-06-21,1719,7.1625,7.0,2,Wednesday
894779,FEMALE,23,1,2017-06-02,728,3.033333333333333,3.0,4,Friday
894779,FEMALE,23,1,2017-06-05,1058,4.408333333333333,4.0,0,Monday
894779,FEMALE,23,1,2017-06-06,1125,4.6875,5.0,1,Tuesday
894779,FEMALE,23,1,2017-06-07,1124,4.683333333333334,5.0,2,Wednesday
894779,FEMALE,23,1,2017-06-08,878,3.658333333333333,4.0,3,Thursday
894779,FEMALE,23,1,2017-06-09,548,2.283333333333333,2.0,4,Friday
894779,FEMALE,23,1,2017-06-12,544,2.2666666666666666,2.0,0,Monday
894779,FEMALE,23,1,2017-06-13,137,0.5708333333333333,1.0,1,Tuesday
894779,FEMALE,23,1,2017-06-15,1182,4.925,5.0,3,Thursday
894779,FEMALE,23,1,2017-06-16,616,2.566666666666667,3.0,4,Friday
894779,FEMALE,23,1,2017-06-19,231,0.9625,1.0,0,Monday
894779,FEMALE,23,1,2017-06-20,1013,4.220833333333333,4.0,1,Tuesday
894779,FEMALE,23,1,2017-06-21,1148,4.783333333333333,5.0,2,Wednesday
925330,MALE,33,4,2017-06-02,1422,5.925,6.0,4,Friday
925330,MALE,33,4,2017-06-03,1355,5.645833333333333,6.0,5,Saturday
925330,MALE,33,4,2017-06-04,1462,6.091666666666667,6.0,6,Sunday
925330,MALE,33,4,2017-06-05,1738,7.241666666666666,7.0,0,Monday
925330,MALE,33,4,2017-06-06,1310,5.458333333333333,5.0,1,Tuesday
925330,MALE,33,4,2017-06-07,1690,7.041666666666667,7.0,2,Wednesday
925330,MALE,33,4,2017-06-08,1739,7.245833333333334,7.0,3,Thursday
925330,MALE,33,4,2017-06-09,1764,7.35,7.0,4,Friday
925330,MALE,33,4,2017-06-10,1640,6.833333333333333,7.0,5,Saturday
925330,MALE,33,4,2017-06-11,1396,5.816666666666666,6.0,6,Sunday
925330,MALE,33,4,2017-06-12,1949,8.120833333333334,8.0,0,Monday
925330,MALE,33,4,2017-06-13,1577,6.570833333333334,7.0,1,Tuesday
925330,MALE,33,4,2017-06-15,1638,6.825,7.0,3,Thursday
925330,MALE,33,4,2017-06-16,1761,7.3375,7.0,4,Friday
925330,MALE,33,4,2017-06-17,1743,7.2625,7.0,5,Saturday
925330,MALE,33,4,2017-06-18,1779,7.4125,7.0,6,Sunday
925330,MALE,33,4,2017-06-19,1854,7.725,8.0,0,Monday
925330,MALE,33,4,2017-06-20,2092,8.716666666666667,9.0,1,Tuesday
925330,MALE,33,4,2017-06-21,2194,9.141666666666667,9.0,2,Wednesday
925330,MALE,33,4,2017-06-22,101,0.42083333333333334,0.0,3,Thursday
521934,MALE,27,3,2017-06-01,485,2.0208333333333335,2.0,3,Thursday
521934,MALE,27,3,2017-06-02,873,3.6375,4.0,4,Friday
521934,MALE,27,3,2017-06-03,2095,8.729166666666666,9.0,5,Saturday
521934,MALE,27,3,2017-06-04,2202,9.175,9.0,6,Sunday
521934,MALE,27,3,2017-06-05,321,1.3375,1.0,0,Monday
521934,MALE,27,3,2017-06-06,538,2.2416666666666667,2.0,1,Tuesday
521934,MALE,27,3,2017-06-07,839,3.495833333333333,3.0,2,Wednesday
521934,MALE,27,3,2017-06-08,721,3.004166666666667,3.0,3,Thursday
521934,MALE,27,3,2017-06-09,1103,4.595833333333333,5.0,4,Friday
521934,MALE,27,3,2017-06-10,2115,8.8125,9.0,5,Saturday
521934,MALE,27,3,2017-06-11,2361,9.8375,10.0,6,Sunday
521934,MALE,27,3,2017-06-12,1133,4.720833333333333,5.0,0,Monday
521934,MALE,27,3,2017-06-13,1443,6.0125,6.0,1,Tuesday
521934,MALE,27,3,2017-06-14,684,2.85,3.0,2,Wednesday
521934,MALE,27,3,2017-06-15,1321,5.504166666666666,6.0,3,Thursday
521934,MALE,27,3,2017-06-16,601,2.504166666666667,3.0,4,Friday
521934,MALE,27,3,2017-06-17,2291,9.545833333333333,10.0,5,Saturday
521934,MALE,27,3,2017-06-18,2047,8.529166666666667,9.0,6,Sunday
521934,MALE,27,3,2017-06-19,554,2.308333333333333,2.0,0,Monday
521934,MALE,27,3,2017-06-20,1218,5.075,5.0,1,Tuesday
521934,MALE,27,3,2017-06-21,1332,5.55,6.0,2,Wednesday
652834,MALE,44,1,2017-06-02,2198,9.158333333333333,9.0,4,Friday
652834,MALE,44,1,2017-06-03,1354,5.641666666666667,6.0,5,Saturday
652834,MALE,44,1,2017-06-04,2285,9.520833333333334,10.0,6,Sunday
652834,MALE,44,1,2017-06-05,1327,5.529166666666667,6.0,0,Monday
652834,MALE,44,1,2017-06-06,1811,7.545833333333333,8.0,1,Tuesday
652834,MALE,44,1,2017-06-07,1661,6.920833333333333,7.0,2,Wednesday
652834,MALE,44,1,2017-06-08,1855,7.729166666666667,8.0,3,Thursday
652834,MALE,44,1,2017-06-09,1727,7.195833333333334,7.0,4,Friday
652834,MALE,44,1,2017-06-10,1757,7.320833333333334,7.0,5,Saturday
652834,MALE,44,1,2017-06-11,1316,5.483333333333333,5.0,6,Sunday
652834,MALE,44,1,2017-06-12,1906,7.941666666666666,8.0,0,Monday
652834,MALE,44,1,2017-06-13,1917,7.9875,8.0,1,Tuesday
652834,MALE,44,1,2017-06-14,1343,5.595833333333333,6.0,2,Wednesday
652834,MALE,44,1,2017-06-15,1478,6.158333333333333,6.0,3,Thursday
652834,MALE,44,1,2017-06-16,1456,6.066666666666666,6.0,4,Friday
652834,MALE,44,1,2017-06-17,1593,6.6375,7.0,5,Saturday
652834,MALE,44,1,2017-06-18,1386,5.775,6.0,6,Sunday
652834,MALE,44,1,2017-06-19,1359,5.6625,6.0,0,Monday
652834,MALE,44,1,2017-06-20,1841,7.670833333333333,8.0,1,Tuesday
652834,MALE,44,1,2017-06-21,2147,8.945833333333333,9.0,2,Wednesday
856717,FEMALE,43,4,2017-06-01,542,2.2583333333333333,2.0,3,Thursday
856717,FEMALE,43,4,2017-06-02,1171,4.879166666666666,5.0,4,Friday
856717,FEMALE,43,4,2017-06-06,549,2.2875,2.0,1,Tuesday
856717,FEMALE,43,4,2017-06-07,189,0.7875,1.0,2,Wednesday
856717,FEMALE,43,4,2017-06-08,1197,4.9875,5.0,3,Thursday
856717,FEMALE,43,4,2017-06-09,264,1.1,1.0,4,Friday
856717,FEMALE,43,4,2017-06-12,572,2.3833333333333333,2.0,0,Monday
856717,FEMALE,43,4,2017-06-13,1195,4.979166666666667,5.0,1,Tuesday
856717,FEMALE,43,4,2017-06-14,913,3.8041666666666667,4.0,2,Wednesday
856717,FEMALE,43,4,2017-06-15,567,2.3625,2.0,3,Thursday
856717,FEMALE,43,4,2017-06-16,221,0.9208333333333333,1.0,4,Friday
856717,FEMALE,43,4,2017-06-19,520,2.1666666666666665,2.0,0,Monday
856717,FEMALE,43,4,2017-06-20,682,2.841666666666667,3.0,1,Tuesday
856717,FEMALE,43,4,2017-06-21,1056,4.4,4.0,2,Wednesday
187173,MALE,22,2,2017-06-01,1912,7.966666666666667,8.0,3,Thursday
187173,MALE,22,2,2017-06-02,1872,7.8,8.0,4,Friday
187173,MALE,22,2,2017-06-03,353,1.4708333333333334,1.0,5,Saturday
187173,MALE,22,2,2017-06-05,1347,5.6125,6.0,0,Monday
187173,MALE,22,2,2017-06-06,1882,7.841666666666667,8.0,1,Tuesday
187173,MALE,22,2,2017-06-07,1592,6.633333333333334,7.0,2,Wednesday
187173,MALE,22,2,2017-06-08,1723,7.179166666666666,7.0,3,Thursday
187173,MALE,22,2,2017-06-09,1828,7.616666666666666,8.0,4,Friday
187173,MALE,22,2,2017-06-12,1734,7.225,7.0,0,Monday
187173,MALE,22,2,2017-06-13,2014,8.391666666666667,8.0,1,Tuesday
187173,MALE,22,2,2017-06-14,2226,9.275,9.0,2,Wednesday
187173,MALE,22,2,2017-06-15,1834,7.641666666666667,8.0,3,Thursday
187173,MALE,22,2,2017-06-16,242,1.0083333333333333,1.0,4,Friday
187173,MALE,22,2,2017-06-19,1861,7.754166666666666,8.0,0,Monday
187173,MALE,22,2,2017-06-20,2186,9.108333333333333,9.0,1,Tuesday
187173,MALE,22,2,2017-06-21,1545,6.4375,6.0,2,Wednesday
688630,MALE,25,0,2017-06-01,1348,5.616666666666666,6.0,3,Thursday
688630,MALE,25,0,2017-06-02,1783,7.429166666666666,7.0,4,Friday
688630,MALE,25,0,2017-06-04,2064,8.6,9.0,6,Sunday
688630,MALE,25,0,2017-06-05,1961,8.170833333333333,8.0,0,Monday
688630,MALE,25,0,2017-06-06,1411,5.879166666666666,6.0,1,Tuesday
688630,MALE,25,0,2017-06-07,1665,6.9375,7.0,2,Wednesday
