date,driver_id,gender,age,number_of_kids,online_hours,day_of_week,day_of_week_name
2017-06-10,930985,1,21,4,0.0,5,Saturday
2017-06-11,930985,1,21,4,6.758333333333334,6,Sunday
2017-06-12,930985,1,21,4,2.4875,0,Monday
2017-06-13,930985,1,21,4,3.775,1,Tuesday
2017-06-14,930985,1,21,4,4.791666666666667,2,Wednesday
2017-06-15,930985,1,21,4,3.0375,3,Thursday
2017-06-16,930985,1,21,4,3.845833333333333,4,Friday
2017-06-17,930985,1,21,4,0.0,5,Saturday
2017-06-18,930985,1,21,4,6.895833333333333,6,Sunday
2017-06-19,930985,1,21,4,2.316666666666667,0,Monday
2017-06-20,930985,1,21,4,2.7125,1,Tuesday
2017-06-21,930985,1,21,4,4.170833333333333,2,Wednesday
2017-06-01,931160,1,22,2,7.158333333333333,3,Thursday
2017-06-02,931160,1,22,2,5.179166666666666,4,Friday
2017-06-03,931160,1,22,2,0.0,5,Saturday
2017-06-04,931160,1,22,2,7.579166666666667,6,Sunday
2017-06-05,931160,1,22,2,7.008333333333334,0,Monday
2017-06-06,931160,1,22,2,6.883333333333334,1,Tuesday
2017-06-07,931160,1,22,2,8.05,2,Wednesday
2017-06-08,931160,1,22,2,8.625,3,Thursday
2017-06-09,931160,1,22,2,8.779166666666667,4,Friday
2017-06-10,931160,1,22,2,0.0,5,Saturday
2017-06-11,931160,1,22,2,8.279166666666667,6,Sunday
2017-06-12,931160,1,22,2,8.895833333333334,0,Monday
2017-06-13,931160,1,22,2,8.629166666666666,1,Tuesday
2017-06-14,931160,1,22,2,8.233333333333333,2,Wednesday
2017-06-15,931160,1,22,2,6.395833333333333,3,Thursday
2017-06-16,931160,1,22,2,6.970833333333333,4,Friday
2017-06-17,931160,1,22,2,0.0,5,Saturday
2017-06-18,931160,1,22,2,6.975,6,Sunday
2017-06-19,931160,1,22,2,0.0,0,Monday
2017-06-20,931160,1,22,2,8.020833333333334,1,Tuesday
2017-06-21,931160,1,22,2,5.433333333333334,2,Wednesday
2017-06-01,931265,1,22,3,7.216666666666667,3,Thursday
2017-06-02,931265,1,22,3,9.0625,4,Friday
2017-06-03,931265,1,22,3,8.279166666666667,5,Saturday
2017-06-04,931265,1,22,3,8.083333333333334,6,Sunday
2017-06-05,931265,1,22,3,0.0,0,Monday
2017-06-06,931265,1,22,3,8.120833333333334,1,Tuesday
2017-06-07,931265,1,22,3,8.470833333333333,2,Wednesday
2017-06-08,931265,1,22,3,7.85,3,Thursday
2017-06-09,931265,1,22,3,5.495833333333334,4,Friday
2017-06-10,931265,1,22,3,6.795833333333333,5,Saturday
2017-06-11,931265,1,22,3,8.7375,6,Sunday
2017-06-12,931265,1,22,3,8.1,0,Monday
2017-06-13,931265,1,22,3,8.75,1,Tuesday
2017-06-14,931265,1,22,3,6.041666666666667,2,Wednesday
2017-06-15,931265,1,22,3,6.745833333333334,3,Thursday
2017-06-16,931265,1,22,3,6.633333333333334,4,Friday
2017-06-17,931265,1,22,3,6.058333333333334,5,Saturday
2017-06-18,931265,1,22,3,5.925,6,Sunday
2017-06-19,931265,1,22,3,9.35,0,Monday
2017-06-20,931265,1,22,3,7.95,1,Tuesday
2017-06-21,931265,1,22,3,0.0,2,Wednesday
2017-06-01,931523,1,42,0,6.625,3,Thursday
2017-06-02,931523,1,42,0,4.129166666666666,4,Friday
2017-06-03,931523,1,42,0,4.9,5,Saturday
2017-06-04,931523,1,42,0,5.320833333333334,6,Sunday
2017-06-05,931523,1,42,0,0.0,0,Monday
2017-06-06,931523,1,42,0,5.616666666666666,1,Tuesday
2017-06-07,931523,1,42,0,6.758333333333334,2,Wednesday
2017-06-08,931523,1,42,0,6.979166666666667,3,Thursday
2017-06-09,931523,1,42,0,0.0,4,Friday
2017-06-10,931523,1,42,0,3.7333333333333334,5,Saturday
2017-06-11,931523,1,42,0,4.016666666666667,6,Sunday
2017-06-12,931523,1,42,0,4.058333333333334,0,Monday
2017-06-13,931523,1,42,0,4.854166666666667,1,Tuesday
2017-06-14,931523,1,42,0,6.325,2,Wednesday
2017-06-15,931523,1,42,0,3.7333333333333334,3,Thursday
2017-06-16,931523,1,42,0,7.429166666666666,4,Friday
2017-06-17,931523,1,42,0,5.395833333333333,5,Saturday
2017-06-18,931523,1,42,0,3.7958333333333334,6,Sunday
2017-06-19,931523,1,42,0,6.3125,0,Monday
2017-06-20,931523,1,42,0,4.241666666666666,1,Tuesday
2017-06-21,931523,1,42,0,5.895833333333333,2,Wednesday
2017-06-01,931743,1,49,0,3.7125,3,Thursday
2017-06-02,931743,1,49,0,4.441666666666666,4,Friday
2017-06-03,931743,1,49,0,4.041666666666667,5,Saturday
2017-06-04,931743,1,49,0,7.4375,6,Sunday
2017-06-05,931743,1,49,0,6.825,0,Monday
2017-06-06,931743,1,49,0,5.1125,1,Tuesday
2017-06-07,931743,1,49,0,4.683333333333334,2,Wednesday
2017-06-08,931743,1,49,0,6.720833333333333,3,Thursday
2017-06-09,931743,1,49,0,4.270833333333333,4,Friday
2017-06-10,931743,1,49,0,3.716666666666667,5,Saturday
2017-06-11,931743,1,49,0,6.891666666666667,6,Sunday
2017-06-12,931743,1,49,0,6.729166666666667,0,Monday
2017-06-13,931743,1,49,0,3.879166666666667,1,Tuesday
2017-06-14,931743,1,49,0,5.929166666666666,2,Wednesday
2017-06-15,931743,1,49,0,5.708333333333333,3,Thursday
2017-06-16,931743,1,49,0,5.066666666666666,4,Friday
2017-06-17,931743,1,49,0,6.358333333333333,5,Saturday
2017-06-18,931743,1,49,0,3.870833333333333,6,Sunday
2017-06-19,931743,1,49,0,7.604166666666667,0,Monday
2017-06-20,931743,1,49,0,4.558333333333334,1,Tuesday
2017-06-21,931743,1,49,0,7.125,2,Wednesday
2017-06-01,932206,1,75,0,4.3,3,Thursday
2017-06-02,932206,1,75,0,4.0,4,Friday
2017-06-03,932206,1,75,0,0.0,5,Saturday
2017-06-04,932206,1,75,0,5.758333333333334,6,Sunday
2017-06-05,932206,1,75,0,3.4875,0,Monday
2017-06-06,932206,1,75,0,3.6958333333333333,1,Tuesday
2017-06-07,932206,1,75,0,4.816666666666666,2,Wednesday
2017-06-08,932206,1,75,0,3.870833333333333,3,Thursday
2017-06-09,932206,1,75,0,3.316666666666667,4,Friday
2017-06-10,932206,1,75,0,0.0,5,Saturday
2017-06-11,932206,1,75,0,4.0125,6,Sunday
2017-06-12,932206,1,75,0,3.841666666666667,0,Monday
2017-06-13,932206,1,75,0,0.0,1,Tuesday
2017-06-14,932206,1,75,0,3.8833333333333333,2,Wednesday
2017-06-15,932206,1,75,0,6.833333333333333,3,Thursday
2017-06-16,932206,1,75,0,6.495833333333334,4,Friday
2017-06-17,932206,1,75,0,0.0,5,Saturday
2017-06-18,932206,1,75,0,6.008333333333334,6,Sunday
2017-06-19,932206,1,75,0,2.6958333333333333,0,Monday
2017-06-20,932206,1,75,0,4.258333333333334,1,Tuesday
2017-06-21,932206,1,75,0,5.808333333333334,2,Wednesday
2017-06-01,932641,0,36,1,3.9791666666666665,3,Thursday
2017-06-02,932641,0,36,1,0.9541666666666667,4,Friday
2017-06-03,932641,0,36,1,0.0,5,Saturday
2017-06-04,932641,0,36,1,0.0,6,Sunday
2017-06-05,932641,0,36,1,4.65,0,Monday
2017-06-06,932641,0,36,1,0.0,1,Tuesday
2017-06-07,932641,0,36,1,1.1416666666666666,2,Wednesday
2017-06-08,932641,0,36,1,3.55,3,Thursday
2017-06-09,932641,0,36,1,3.058333333333333,4,Friday
2017-06-10,932641,0,36,1,0.0,5,Saturday
2017-06-11,932641,0,36,1,0.0,6,Sunday
2017-06-12,932641,0,36,1,3.529166666666667,0,Monday
2017-06-13,932641,0,36,1,0.55,1,Tuesday
2017-06-14,932641,0,36,1,4.2125,2,Wednesday
2017-06-15,932641,0,36,1,2.75,3,Thursday
2017-06-16,932641,0,36,1,2.7583333333333333,4,Friday
2017-06-17,932641,0,36,1,0.0,5,Saturday
2017-06-18,932641,0,36,1,0.0,6,Sunday
2017-06-19,932641,0,36,1,1.5,0,Monday
2017-06-20,932641,0,36,1,3.004166666666667,1,Tuesday
2017-06-21,932641,0,36,1,1.3625,2,Wednesday
2017-06-01,933562,0,43,4,0.9375,3,Thursday
2017-06-02,933562,0,43,4,0.4375,4,Friday
2017-06-03,933562,0,43,4,0.0,5,Saturday
2017-06-04,933562,0,43,4,0.0,6,Sunday
2017-06-05,933562,0,43,4,0.9416666666666667,0,Monday
2017-06-06,933562,0,43,4,3.9916666666666667,1,Tuesday
2017-06-07,933562,0,43,4,2.4541666666666666,2,Wednesday
2017-06-08,933562,0,43,4,1.0,3,Thursday
2017-06-09,933562,0,43,4,1.6416666666666666,4,Friday
2017-06-10,933562,0,43,4,0.0,5,Saturday
2017-06-11,933562,0,43,4,0.0,6,Sunday
2017-06-12,933562,0,43,4,0.7958333333333333,0,Monday
2017-06-13,933562,0,43,4,1.5791666666666666,1,Tuesday
2017-06-14,933562,0,43,4,2.0208333333333335,2,Wednesday
2017-06-15,933562,0,43,4,1.475,3,Thursday
2017-06-16,933562,0,43,4,4.079166666666667,4,Friday
2017-06-17,933562,0,43,4,0.0,5,Saturday
2017-06-18,933562,0,43,4,0.0,6,Sunday
2017-06-19,933562,0,43,4,0.6125,0,Monday
2017-06-20,933562,0,43,4,0.6583333333333333,1,Tuesday
2017-06-21,933562,0,43,4,0.8666666666666667,2,Wednesday
2017-06-01,933776,1,24,3,4.054166666666666,3,Thursday
2017-06-02,933776,1,24,3,5.170833333333333,4,Friday
2017-06-03,933776,1,24,3,6.054166666666666,5,Saturday
2017-06-04,933776,1,24,3,7.145833333333333,6,Sunday
2017-06-05,933776,1,24,3,3.3958333333333335,0,Monday
2017-06-06,933776,1,24,3,2.5875,1,Tuesday
2017-06-07,933776,1,24,3,4.325,2,Wednesday
2017-06-08,933776,1,24,3,2.1708333333333334,3,Thursday
2017-06-09,933776,1,24,3,1.6,4,Friday
2017-06-10,933776,1,24,3,6.758333333333334,5,Saturday
2017-06-11,933776,1,24,3,7.008333333333334,6,Sunday
2017-06-12,933776,1,24,3,4.641666666666667,0,Monday
2017-06-13,933776,1,24,3,1.925,1,Tuesday
2017-06-14,933776,1,24,3,2.3375,2,Wednesday
2017-06-15,933776,1,24,3,3.379166666666667,3,Thursday
2017-06-16,933776,1,24,3,2.345833333333333,4,Friday
2017-06-17,933776,1,24,3,6.691666666666666,5,Saturday
2017-06-18,933776,1,24,3,6.991666666666666,6,Sunday
2017-06-19,933776,1,24,3,2.1416666666666666,0,Monday
2017-06-20,933776,1,24,3,3.8125,1,Tuesday
2017-06-21,933776,1,24,3,3.691666666666667,2,Wednesday
2017-06-01,934465,1,18,0,5.554166666666666,3,Thursday
2017-06-02,934465,1,18,0,7.945833333333334,4,Friday
2017-06-03,934465,1,18,0,5.4375,5,Saturday
2017-06-04,934465,1,18,0,5.666666666666667,6,Sunday
2017-06-05,934465,1,18,0,5.770833333333333,0,Monday
2017-06-06,934465,1,18,0,7.054166666666666,1,Tuesday
2017-06-07,934465,1,18,0,5.9875,2,Wednesday
2017-06-08,934465,1,18,0,7.908333333333333,3,Thursday
2017-06-09,934465,1,18,0,7.925,4,Friday
2017-06-10,934465,1,18,0,6.408333333333333,5,Saturday
2017-06-11,934465,1,18,0,7.2,6,Sunday
2017-06-12,934465,1,18,0,7.0875,0,Monday
2017-06-13,934465,1,18,0,6.3875,1,Tuesday
2017-06-14,934465,1,18,0,5.758333333333334,2,Wednesday
2017-06-15,934465,1,18,0,0.0,3,Thursday
2017-06-16,934465,1,18,0,7.758333333333334,4,Friday
2017-06-17,934465,1,18,0,6.916666666666667,5,Saturday
2017-06-18,934465,1,18,0,6.570833333333334,6,Sunday
2017-06-19,934465,1,18,0,6.5,0,Monday
2017-06-20,934465,1,18,0,5.5,1,Tuesday
2017-06-21,934465,1,18,0,0.0,2,Wednesday
2017-06-01,934937,1,29,0,5.558333333333334,3,Thursday
2017-06-02,934937,1,29,0,7.408333333333333,4,Friday
2017-06-03,934937,1,29,0,7.766666666666667,5,Saturday
2017-06-04,934937,1,29,0,4.929166666666666,6,Sunday
2017-06-05,934937,1,29,0,6.291666666666667,0,Monday
2017-06-06,934937,1,29,0,0.0,1,Tuesday
2017-06-07,934937,1,29,0,5.470833333333333,2,Wednesday
2017-06-08,934937,1,29,0,6.104166666666667,3,Thursday
2017-06-09,934937,1,29,0,5.8375,4,Friday
2017-06-10,934937,1,29,0,6.783333333333333,5,Saturday
2017-06-11,934937,1,29,0,6.85,6,Sunday
2017-06-12,934937,1,29,0,6.925,0,Monday
2017-06-13,934937,1,29,0,8.7875,1,Tuesday
2017-06-14,934937,1,29,0,6.875,2,Wednesday
2017-06-15,934937,1,29,0,6.695833333333334,3,Thursday
2017-06-16,934937,1,29,0,6.5625,4,Friday
2017-06-17,934937,1,29,0,5.791666666666667,5,Saturday
2017-06-18,934937,1,29,0,6.554166666666666,6,Sunday
2017-06-19,934937,1,29,0,6.770833333333333,0,Monday
2017-06-20,934937,1,29,0,8.075,1,Tuesday
2017-06-21,934937,1,29,0,5.629166666666666,2,Wednesday
2017-06-01,935547,1,22,3,1.6458333333333333,3,Thursday
2017-06-02,935547,1,22,3,3.6166666666666667,4,Friday
2017-06-03,935547,1,22,3,0.0,5,Saturday
2017-06-04,935547,1,22,3,5.716666666666667,6,Sunday
2017-06-05,935547,1,22,3,4.858333333333333,0,Monday
2017-06-06,935547,1,22,3,3.191666666666667,1,Tuesday
2017-06-07,935547,1,22,3,3.2125,2,Wednesday
2017-06-08,935547,1,22,3,3.7,3,Thursday
2017-06-09,935547,1,22,3,1.0458333333333334,4,Friday
2017-06-10,935547,1,22,3,0.0,5,Saturday
2017-06-11,935547,1,22,3,8.120833333333334,6,Sunday
2017-06-12,935547,1,22,3,3.529166666666667,0,Monday
2017-06-13,935547,1,22,3,3.1458333333333335,1,Tuesday
2017-06-14,935547,1,22,3,3.075,2,Wednesday
2017-06-15,935547,1,22,3,2.925,3,Thursday
2017-06-16,935547,1,22,3,3.7416666666666667,4,Friday
2017-06-17,935547,1,22,3,0.0,5,Saturday
2017-06-18,935547,1,22,3,8.958333333333334,6,Sunday
2017-06-19,935547,1,22,3,2.5458333333333334,0,Monday
2017-06-20,935547,1,22,3,4.133333333333334,1,Tuesday
2017-06-21,935547,1,22,3,4.5625,2,Wednesday
2017-06-01,935689,1,36,1,5.745833333333334,3,Thursday
2017-06-02,935689,1,36,1,5.0875,4,Friday
2017-06-03,935689,1,36,1,4.716666666666667,5,Saturday
2017-06-04,935689,1,36,1,4.6875,6,Sunday
2017-06-05,935689,1,36,1,5.804166666666666,0,Monday
2017-06-06,935689,1,36,1,8.220833333333333,1,Tuesday
2017-06-07,935689,1,36,1,6.166666666666667,2,Wednesday
2017-06-08,935689,1,36,1,6.6375,3,Thursday
2017-06-09,935689,1,36,1,5.825,4,Friday
2017-06-10,935689,1,36,1,8.654166666666667,5,Saturday
2017-06-11,935689,1,36,1,5.341666666666667,6,Sunday
2017-06-12,935689,1,36,1,4.995833333333334,0,Monday
2017-06-13,935689,1,36,1,7.970833333333333,1,Tuesday
2017-06-14,935689,1,36,1,8.175,2,Wednesday
2017-06-15,935689,1,36,1,7.633333333333334,3,Thursday
2017-06-16,935689,1,36,1,8.1125,4,Friday
2017-06-17,935689,1,36,1,7.116666666666666,5,Saturday
2017-06-18,935689,1,36,1,7.429166666666666,6,Sunday
2017-06-19,935689,1,36,1,7.245833333333334,0,Monday
2017-06-20,935689,1,36,1,0.0,1,Tuesday
2017-06-21,935689,1,36,1,0.0,2,Wednesday
2017-06-01,935792,1,19,0,4.6125,3,Thursday
2017-06-02,935792,1,19,0,6.6625,4,Friday
2017-06-03,935792,1,19,0,6.920833333333333,5,Saturday
2017-06-04,935792,1,19,0,7.141666666666667,6,Sunday
2017-06-05,935792,1,19,0,8.0375,0,Monday
2017-06-06,935792,1,19,0,8.358333333333333,1,Tuesday
2017-06-07,935792,1,19,0,6.133333333333334,2,Wednesday
2017-06-08,935792,1,19,0,5.2375,3,Thursday
2017-06-09,935792,1,19,0,6.208333333333333,4,Friday
2017-06-10,935792,1,19,0,7.429166666666666,5,Saturday
2017-06-11,935792,1,19,0,6.645833333333333,6,Sunday
2017-06-12,935792,1,19,0,6.8,0,Monday
2017-06-13,935792,1,19,0,7.1375,1,Tuesday
2017-06-14,935792,1,19,0,8.3,2,Wednesday
2017-06-15,935792,1,19,0,7.795833333333333,3,Thursday
2017-06-16,935792,1,19,0,8.516666666666667,4,Friday
2017-06-17,935792,1,19,0,6.4625,5,Saturday
2017-06-18,935792,1,19,0,5.320833333333334,6,Sunday
2017-06-19,935792,1,19,0,7.1875,0,Monday
2017-06-20,935792,1,19,0,5.3,1,Tuesday
2017-06-21,935792,1,19,0,6.620833333333334,2,Wednesday
2017-06-01,935907,1,62,0,2.5,3,Thursday
2017-06-02,935907,1,62,0,3.720833333333333,4,Friday
2017-06-03,935907,1,62,0,4.533333333333333,5,Saturday
2017-06-04,935907,1,62,0,3.7,6,Sunday
2017-06-05,935907,1,62,0,6.0375,0,Monday
2017-06-06,935907,1,62,0,6.204166666666667,1,Tuesday
2017-06-07,935907,1,62,0,3.566666666666667,2,Wednesday
2017-06-08,935907,1,62,0,6.166666666666667,3,Thursday
2017-06-09,935907,1,62,0,3.9166666666666665,4,Friday
2017-06-10,935907,1,62,0,5.25,5,Saturday
2017-06-11,935907,1,62,0,5.241666666666666,6,Sunday
2017-06-12,935907,1,62,0,5.270833333333333,0,Monday
2017-06-13,935907,1,62,0,6.366666666666666,1,Tuesday
2017-06-14,935907,1,62,0,0.0,2,Wednesday
2017-06-15,935907,1,62,0,6.575,3,Thursday
2017-06-16,935907,1,62,0,4.770833333333333,4,Friday
2017-06-17,935907,1,62,0,4.345833333333333,5,Saturday
2017-06-18,935907,1,62,0,5.808333333333334,6,Sunday
2017-06-19,935907,1,62,0,6.408333333333333,0,Monday
2017-06-20,935907,1,62,0,3.2625,1,Tuesday
2017-06-21,935907,1,62,0,6.15,2,Wednesday
2017-06-01,936069,1,42,4,0.8333333333333334,3,Thursday
2017-06-02,936069,1,42,4,0.0,4,Friday
2017-06-03,936069,1,42,4,0.0,5,Saturday
2017-06-04,936069,1,42,4,0.0,6,Sunday
2017-06-05,936069,1,42,4,4.05,0,Monday
2017-06-06,936069,1,42,4,3.7375,1,Tuesday
2017-06-07,936069,1,42,4,2.8583333333333334,2,Wednesday
2017-06-08,936069,1,42,4,2.8875,3,Thursday
2017-06-09,936069,1,42,4,0.0,4,Friday
2017-06-10,936069,1,42,4,0.0,5,Saturday
2017-06-11,936069,1,42,4,0.0,6,Sunday
2017-06-12,936069,1,42,4,1.9666666666666666,0,Monday
2017-06-13,936069,1,42,4,1.7041666666666666,1,Tuesday
2017-06-14,936069,1,42,4,2.1666666666666665,2,Wednesday
2017-06-15,936069,1,42,4,3.0833333333333335,3,Thursday
2017-06-16,936069,1,42,4,0.0,4,Friday
2017-06-17,936069,1,42,4,0.0,5,Saturday
2017-06-18,936069,1,42,4,0.0,6,Sunday
2017-06-19,936069,1,42,4,0.0,0,Monday
2017-06-20,936069,1,42,4,4.358333333333333,1,Tuesday
2017-06-21,936069,1,42,4,2.0083333333333333,2,Wednesday
2017-06-01,936159,1,61,2,3.8041666666666667,3,Thursday
2017-06-02,936159,1,61,2,4.229166666666667,4,Friday
2017-06-03,936159,1,61,2,2.658333333333333,5,Saturday
2017-06-04,936159,1,61,2,0.0,6,Sunday
2017-06-05,936159,1,61,2,3.075,0,Monday
2017-06-06,936159,1,61,2,3.870833333333333,1,Tuesday
2017-06-07,936159,1,61,2,4.125,2,Wednesday
2017-06-08,936159,1,61,2,3.754166666666667,3,Thursday
2017-06-09,936159,1,61,2,4.35,4,Friday
2017-06-10,936159,1,61,2,4.441666666666666,5,Saturday
2017-06-11,936159,1,61,2,0.0,6,Sunday
2017-06-12,936159,1,61,2,3.5625,0,Monday
2017-06-13,936159,1,61,2,4.366666666666666,1,Tuesday
2017-06-14,936159,1,61,2,5.025,2,Wednesday
2017-06-15,936159,1,61,2,5.454166666666667,3,Thursday
2017-06-16,936159,1,61,2,2.9,4,Friday
2017-06-17,936159,1,61,2,4.2625,5,Saturday
2017-06-18,936159,1,61,2,0.0,6,Sunday
2017-06-19,936159,1,61,2,6.75,0,Monday
2017-06-20,936159,1,61,2,6.775,1,Tuesday
2017-06-21,936159,1,61,2,3.7,2,Wednesday
2017-06-01,936332,0,33,0,1.1291666666666667,3,Thursday
2017-06-02,936332,0,33,0,0.6,4,Friday
2017-06-03,936332,0,33,0,0.0,5,Saturday
2017-06-04,936332,0,33,0,0.0,6,Sunday
2017-06-05,936332,0,33,0,2.279166666666667,0,Monday
2017-06-06,936332,0,33,0,2.9125,1,Tuesday
2017-06-07,936332,0,33,0,0.0,2,Wednesday
2017-06-08,936332,0,33,0,1.7208333333333334,3,Thursday
2017-06-09,936332,0,33,0,2.0458333333333334,4,Friday
2017-06-10,936332,0,33,0,0.0,5,Saturday
2017-06-11,936332,0,33,0,0.0,6,Sunday
2017-06-12,936332,0,33,0,3.279166666666667,0,Monday
2017-06-13,936332,0,33,0,0.5041666666666667,1,Tuesday
2017-06-14,936332,0,33,0,0.5,2,Wednesday
2017-06-15,936332,0,33,0,0.9416666666666667,3,Thursday
2017-06-16,936332,0,33,0,1.5333333333333334,4,Friday
2017-06-17,936332,0,33,0,0.0,5,Saturday
2017-06-18,936332,0,33,0,0.0,6,Sunday
2017-06-19,936332,0,33,0,1.3375,0,Monday
2017-06-20,936332,0,33,0,0.1,1,Tuesday
2017-06-21,936332,0,33,0,0.6625,2,Wednesday
2017-06-01,937299,1,70,4,5.675,3,Thursday
2017-06-02,937299,1,70,4,4.108333333333333,4,Friday
2017-06-03,937299,1,70,4,6.008333333333334,5,Saturday
2017-06-04,937299,1,70,4,5.3,6,Sunday
2017-06-05,937299,1,70,4,4.883333333333334,0,Monday
2017-06-06,937299,1,70,4,4.483333333333333,1,Tuesday
2017-06-07,937299,1,70,4,4.854166666666667,2,Wednesday
2017-06-08,937299,1,70,4,4.820833333333334,3,Thursday
2017-06-09,937299,1,70,4,3.183333333333333,4,Friday
2017-06-10,937299,1,70,4,5.233333333333333,5,Saturday
2017-06-11,937299,1,70,4,5.166666666666667,6,Sunday
2017-06-12,937299,1,70,4,3.6041666666666665,0,Monday
2017-06-13,937299,1,70,4,3.4541666666666666,1,Tuesday
2017-06-14,937299,1,70,4,4.341666666666667,2,Wednesday
2017-06-15,937299,1,70,4,4.795833333333333,3,Thursday
2017-06-16,937299,1,70,4,3.2875,4,Friday
2017-06-17,937299,1,70,4,4.275,5,Saturday
2017-06-18,937299,1,70,4,5.483333333333333,6,Sunday
2017-06-19,937299,1,70,4,0.0,0,Monday
2017-06-20,937299,1,70,4,6.4625,1,Tuesday
2017-06-21,937299,1,70,4,4.570833333333334,2,Wednesday
2017-06-01,937323,1,37,0,7.15,3,Thursday
2017-06-02,937323,1,37,0,0.0,4,Friday
2017-06-03,937323,1,37,0,0.0,5,Saturday
2017-06-04,937323,1,37,0,0.0,6,Sunday
2017-06-05,937323,1,37,0,7.3625,0,Monday
2017-06-06,937323,1,37,0,6.666666666666667,1,Tuesday
2017-06-07,937323,1,37,0,4.333333333333333,2,Wednesday
2017-06-08,937323,1,37,0,4.383333333333334,3,Thursday
2017-06-09,937323,1,37,0,0.0,4,Friday
2017-06-10,937323,1,37,0,0.0,5,Saturday
2017-06-11,937323,1,37,0,0.0,6,Sunday
2017-06-12,937323,1,37,0,5.1,0,Monday
2017-06-13,937323,1,37,0,7.6125,1,Tuesday
2017-06-14,937323,1,37,0,5.820833333333334,2,Wednesday
2017-06-15,937323,1,37,0,4.65,3,Thursday
2017-06-16,937323,1,37,0,0.0,4,Friday
2017-06-17,937323,1,37,0,0.0,5,Saturday
2017-06-18,937323,1,37,0,0.0,6,Sunday
2017-06-19,937323,1,37,0,7.354166666666667,0,Monday
2017-06-20,937323,1,37,0,7.054166666666666,1,Tuesday
2017-06-21,937323,1,37,0,4.3125,2,Wednesday
2017-06-01,937864,1,27,0,1.5541666666666667,3,Thursday
2017-06-02,937864,1,27,0,0.5333333333333333,4,Friday
2017-06-03,937864,1,27,0,8.304166666666667,5,Saturday
2017-06-04,937864,1,27,0,5.266666666666667,6,Sunday
2017-06-05,937864,1,27,0,4.691666666666666,0,Monday
2017-06-06,937864,1,27,0,4.116666666666666,1,Tuesday
2017-06-07,937864,1,27,0,2.9833333333333334,2,Wednesday
2017-06-08,937864,1,27,0,2.5708333333333333,3,Thursday
2017-06-09,937864,1,27,0,1.0083333333333333,4,Friday
2017-06-10,937864,1,27,0,8.0875,5,Saturday
2017-06-11,937864,1,27,0,6.641666666666667,6,Sunday
2017-06-12,937864,1,27,0,1.5833333333333333,0,Monday
2017-06-13,937864,1,27,0,1.9875,1,Tuesday
2017-06-14,937864,1,27,0,1.6625,2,Wednesday
2017-06-15,937864,1,27,0,2.5208333333333335,3,Thursday
2017-06-16,937864,1,27,0,0.7208333333333333,4,Friday
2017-06-17,937864,1,27,0,6.325,5,Saturday
2017-06-18,937864,1,27,0,5.4,6,Sunday
2017-06-19,937864,1,27,0,2.15,0,Monday
2017-06-20,937864,1,27,0,0.0,1,Tuesday
2017-06-21,937864,1,27,0,3.0,2,Wednesday
2017-06-01,938409,1,22,0,0.0,3,Thursday
2017-06-02,938409,1,22,0,4.954166666666667,4,Friday
2017-06-03,938409,1,22,0,8.354166666666666,5,Saturday
2017-06-04,938409,1,22,0,5.175,6,Sunday
2017-06-05,938409,1,22,0,0.0,0,Monday
2017-06-06,938409,1,22,0,6.6,1,Tuesday
2017-06-07,938409,1,22,0,6.895833333333333,2,Wednesday
2017-06-08,938409,1,22,0,8.275,3,Thursday
2017-06-09,938409,1,22,0,6.379166666666666,4,Friday
2017-06-10,938409,1,22,0,4.379166666666666,5,Saturday
2017-06-11,938409,1,22,0,5.745833333333334,6,Sunday
2017-06-12,938409,1,22,0,6.9,0,Monday
2017-06-13,938409,1,22,0,4.808333333333334,1,Tuesday
2017-06-14,938409,1,22,0,0.0,2,Wednesday
2017-06-15,938409,1,22,0,6.820833333333334,3,Thursday
2017-06-16,938409,1,22,0,8.220833333333333,4,Friday
2017-06-17,938409,1,22,0,7.45,5,Saturday
2017-06-18,938409,1,22,0,4.745833333333334,6,Sunday
2017-06-19,938409,1,22,0,6.6875,0,Monday
2017-06-20,938409,1,22,0,5.991666666666666,1,Tuesday
2017-06-21,938409,1,22,0,7.2,2,Wednesday
2017-06-01,938462,1,34,1,0.8666666666666667,3,Thursday
2017-06-02,938462,1,34,1,3.8541666666666665,4,Friday
2017-06-03,938462,1,34,1,7.829166666666667,5,Saturday
2017-06-04,938462,1,34,1,8.575,6,Sunday
2017-06-05,938462,1,34,1,2.7083333333333335,0,Monday
2017-06-06,938462,1,34,1,4.1125,1,Tuesday
2017-06-07,938462,1,34,1,2.2875,2,Wednesday
2017-06-08,938462,1,34,1,0.9291666666666667,3,Thursday
2017-06-09,938462,1,34,1,1.5583333333333333,4,Friday
2017-06-10,938462,1,34,1,5.175,5,Saturday
2017-06-11,938462,1,34,1,8.379166666666666,6,Sunday
2017-06-12,938462,1,34,1,0.5291666666666667,0,Monday
2017-06-13,938462,1,34,1,0.8583333333333333,1,Tuesday
2017-06-14,938462,1,34,1,1.0541666666666667,2,Wednesday
2017-06-15,938462,1,34,1,2.6416666666666666,3,Thursday
2017-06-16,938462,1,34,1,1.0041666666666667,4,Friday
2017-06-17,938462,1,34,1,6.429166666666666,5,Saturday
2017-06-18,938462,1,34,1,7.020833333333333,6,Sunday
2017-06-19,938462,1,34,1,2.1083333333333334,0,Monday
2017-06-20,938462,1,34,1,2.35,1,Tuesday
